File,Interaction,Gender,Duration,Emotion,Emotion_Id,Valence,Activation,Dominance
Ses05F_impro06_F027-2,improvised,Female,1.7900000000000205,sad,2,2.0000,2.5000,2.5000
Ses05F_impro06_F029-2,improvised,Female,1.9799999999999898,sad,2,2.5000,2.5000,2.5000
Ses05F_impro06_M001-2,improvised,Male,5.367299999999998,sad,2,1.5000,3.0000,3.0000
Ses05F_impro06_M002-2,improvised,Male,7.060000000000002,sad,2,2.0000,2.0000,3.5000
Ses05F_impro06_M003-2,improvised,Male,3.710000000000001,sad,2,2.0000,2.5000,2.5000
Ses05F_impro06_M004-2,improvised,Male,3.6299999999999955,sad,2,2.0000,2.5000,3.0000
Ses05F_impro06_M005-2,improvised,Male,2.760000000000005,sad,2,2.0000,3.0000,3.5000
Ses05F_impro06_M006-2,improvised,Male,1.4399999999999977,sad,2,2.5000,2.0000,2.5000
Ses05F_impro06_M007-2,improvised,Male,1.75,sad,2,2.5000,2.5000,3.5000
Ses05F_impro06_M008-2,improvised,Male,6.609999999999999,sad,2,2.5000,3.0000,3.0000
Ses05F_impro06_M009-2,improvised,Male,1.5100000000000051,sad,2,3.0000,2.5000,2.5000
Ses05F_impro06_M010-3,improvised,Male,2.5600000000000023,neutral,3,3.0000,2.5000,3.0000
Ses05F_impro06_M011-2,improvised,Male,2.1700000000000017,sad,2,2.5000,2.0000,3.5000
Ses05F_impro06_M012-3,improvised,Male,2.5900000000000034,neutral,3,2.5000,2.5000,3.0000
Ses05F_impro06_M013-3,improvised,Male,1.6776999999999873,neutral,3,2.5000,2.0000,2.5000
Ses05F_impro06_M014-2,improvised,Male,4.6699999999999875,sad,2,2.0000,2.5000,3.5000
Ses05F_impro06_M017-3,improvised,Male,2.8499999999999943,neutral,3,2.5000,2.0000,2.5000
Ses05F_impro06_M018-3,improvised,Male,2.6557999999999993,neutral,3,3.0000,3.0000,3.0000
Ses05F_impro06_M019-3,improvised,Male,1.839999999999975,neutral,3,3.0000,2.0000,2.5000
Ses05F_impro06_M020-2,improvised,Male,5.719999999999999,sad,2,2.0000,3.0000,3.0000
Ses05F_impro06_M021-3,improvised,Male,1.6400000000000148,neutral,3,3.0000,2.0000,2.5000
Ses05F_impro06_M022-3,improvised,Male,12.810000000000002,neutral,3,2.5000,3.5000,4.0000
Ses05F_impro06_M023-3,improvised,Male,2.089999999999975,neutral,3,3.0000,2.0000,2.5000
Ses05F_impro06_M024-3,improvised,Male,1.9799999999999898,neutral,3,2.5000,2.0000,2.5000
Ses05F_impro06_M025-3,improvised,Male,11.370000000000005,neutral,3,4.0000,3.0000,4.0000
Ses05F_impro07_F000-1,improvised,Female,1.9342000000000001,happy,1,4.5000,3.5000,3.5000
Ses05F_impro07_F001-1,improvised,Female,2.79,happy,1,4.5000,3.0000,4.0000
Ses05F_impro07_F002-1,improvised,Female,1.0199999999999996,happy,1,4.0000,3.0000,3.0000
Ses05F_impro07_F003-1,improvised,Female,1.4900000000000002,happy,1,4.5000,3.0000,3.0000
Ses05F_impro07_F004-1,improvised,Female,1.1399999999999988,happy,1,4.5000,3.5000,4.0000
Ses05F_impro07_F005-1,improvised,Female,1.7299999999999986,happy,1,4.5000,3.0000,4.0000
Ses05F_impro07_F006-1,improvised,Female,2.3099999999999987,happy,1,4.0000,3.0000,3.5000
Ses05F_impro07_F007-3,improvised,Female,3.759999999999998,neutral,3,4.5000,2.5000,3.0000
Ses05F_impro07_F008-1,improvised,Female,4.989999999999998,happy,1,4.5000,4.0000,4.5000
Ses05F_impro07_F011-1,improvised,Female,3.1200000000000045,happy,1,4.5000,3.5000,4.0000
Ses05F_impro07_F012-1,improvised,Female,4.100000000000001,happy,1,4.5000,4.0000,4.0000
Ses05F_impro07_F013-1,improvised,Female,4.329999999999991,happy,1,4.0000,3.0000,3.5000
Ses05F_impro07_F014-1,improvised,Female,2.5400000000000063,happy,1,4.5000,3.5000,4.0000
Ses05F_impro07_F015-1,improvised,Female,1.3900000000000006,happy,1,4.5000,3.0000,3.5000
Ses05F_impro07_F016-1,improvised,Female,2.719999999999999,happy,1,4.0000,3.5000,3.5000
Ses05F_impro07_F017-1,improvised,Female,1.240000000000009,happy,1,3.5000,2.5000,2.5000
Ses05F_impro07_F021-1,improvised,Female,3.230000000000004,happy,1,4.5000,3.0000,3.5000
Ses05F_impro07_F023-1,improvised,Female,4.180000000000007,happy,1,4.5000,4.0000,4.0000
Ses05F_impro07_F024-1,improvised,Female,2.0600000000000023,happy,1,4.0000,3.0000,3.5000
Ses05F_impro07_F025-1,improvised,Female,2.280000000000001,happy,1,4.0000,2.5000,3.5000
Ses05F_impro07_F026-1,improvised,Female,1.240000000000009,happy,1,4.0000,3.5000,3.5000
Ses05F_impro07_F027-1,improvised,Female,1.490000000000009,happy,1,4.0000,3.5000,3.5000
Ses05F_impro07_F028-1,improvised,Female,4.060000000000002,happy,1,5.0000,4.0000,4.0000
Ses05F_impro07_F029-1,improvised,Female,3.420000000000016,happy,1,4.0000,3.5000,3.5000
Ses05F_impro07_F030-1,improvised,Female,2.240000000000009,happy,1,5.0000,4.5000,4.0000
Ses05F_impro07_F031-1,improvised,Female,2.1899999999999977,happy,1,4.0000,3.5000,3.5000
Ses05F_impro07_F032-1,improvised,Female,2.8600000000000136,happy,1,4.0000,3.0000,3.5000
Ses05F_impro07_F033-1,improvised,Female,1.9000000000000057,happy,1,5.0000,4.0000,4.0000
Ses05F_impro07_F034-1,improvised,Female,1.2299999999999898,happy,1,4.0000,2.5000,3.0000
Ses05F_impro07_F035-1,improvised,Female,2.930000000000007,happy,1,3.5000,3.0000,3.5000
Ses05F_impro07_F036-1,improvised,Female,1.3600000000000136,happy,1,3.5000,2.5000,3.0000
Ses05F_impro07_F037-1,improvised,Female,1.079999999999984,happy,1,4.0000,2.5000,2.5000
Ses05F_impro07_F038-1,improvised,Female,1.9299999999999784,happy,1,4.5000,3.5000,4.0000
Ses05F_impro07_F039-1,improvised,Female,1.1599999999999966,happy,1,4.5000,3.5000,3.5000
Ses05F_impro07_M000-1,improvised,Male,1.0553,happy,1,4.0000,3.0000,3.5000
Ses05F_impro07_M001-1,improvised,Male,2.9299999999999997,happy,1,4.0000,3.5000,3.5000
Ses05F_impro07_M002-1,improvised,Male,2.2300000000000004,happy,1,4.5000,4.5000,4.0000
Ses05F_impro07_M003-1,improvised,Male,1.9000000000000004,happy,1,4.5000,3.5000,4.0000
Ses05F_impro07_M004-1,improvised,Male,3.294900000000002,happy,1,4.5000,3.5000,4.0000
Ses05F_impro07_M005-1,improvised,Male,2.163800000000002,happy,1,3.5000,3.0000,3.5000
Ses05F_impro07_M006-1,improvised,Male,4.760000000000002,happy,1,4.0000,3.5000,3.5000
Ses05F_impro07_M007-1,improvised,Male,4.170000000000002,happy,1,3.5000,3.5000,4.5000
Ses05F_impro07_M008-1,improvised,Male,2.4700000000000024,happy,1,4.5000,4.0000,4.0000
Ses05F_impro07_M009-1,improvised,Male,7.710000000000001,happy,1,3.5000,3.0000,3.0000
Ses05F_impro07_M011-1,improvised,Male,5.230000000000004,happy,1,4.0000,3.0000,3.5000
Ses05F_impro07_M012-1,improvised,Male,2.668600000000005,happy,1,4.5000,3.0000,4.0000
Ses05F_impro07_M013-1,improvised,Male,2.6300999999999988,happy,1,4.5000,4.0000,4.0000
Ses05F_impro07_M014-1,improvised,Male,4.160000000000004,happy,1,4.5000,3.0000,4.0000
Ses05F_impro07_M015-1,improvised,Male,7.509999999999998,happy,1,4.5000,3.5000,4.5000
Ses05F_impro07_M016-1,improvised,Male,5.1299999999999955,happy,1,4.5000,4.5000,4.5000
Ses05F_impro07_M017-1,improvised,Male,2.510000000000005,happy,1,4.0000,3.5000,4.0000
Ses05F_impro07_M018-1,improvised,Male,6.590000000000003,happy,1,3.5000,3.0000,4.0000
Ses05F_impro07_M019-1,improvised,Male,0.9399999999999977,happy,1,2.5000,2.5000,3.0000
Ses05F_impro07_M020-1,improvised,Male,6.030000000000001,happy,1,3.0000,3.5000,3.5000
Ses05F_impro07_M021-1,improvised,Male,3.719999999999999,happy,1,3.0000,3.0000,4.0000
Ses05F_impro07_M024-1,improvised,Male,3.6700000000000017,happy,1,4.5000,3.5000,4.5000
Ses05F_impro07_M025-1,improvised,Male,6.1200000000000045,happy,1,4.0000,4.0000,4.0000
Ses05F_impro07_M026-1,improvised,Male,2.7299999999999898,happy,1,4.0000,3.5000,3.5000
Ses05F_impro07_M027-1,improvised,Male,3.539999999999992,happy,1,4.0000,3.5000,4.0000
Ses05F_impro07_M029-1,improvised,Male,5.689999999999998,happy,1,4.0000,3.5000,4.0000
Ses05F_impro07_M030-1,improvised,Male,10.45999999999998,happy,1,4.0000,3.5000,4.5000
Ses05F_impro07_M031-1,improvised,Male,1.5100000000000193,happy,1,4.0000,3.5000,3.5000
Ses05F_impro07_M032-1,improvised,Male,6.450000000000017,happy,1,4.5000,4.0000,4.0000
Ses05F_impro07_M033-1,improvised,Male,1.509999999999991,happy,1,4.0000,3.5000,3.5000
Ses05F_impro07_M034-1,improvised,Male,1.8899999999999864,happy,1,4.0000,3.0000,3.0000
Ses05F_impro07_M035-1,improvised,Male,3.3999999999999773,happy,1,3.5000,3.0000,3.5000
Ses05F_impro07_M036-1,improvised,Male,6.2834,happy,1,4.0000,3.5000,3.5000
Ses05F_impro08_F000-3,improvised,Female,1.7466000000000002,neutral,3,3.0000,1.5000,2.5000
Ses05F_impro08_F001-3,improvised,Female,1.1499999999999986,neutral,3,3.0000,2.5000,1.5000
Ses05F_impro08_F002-3,improvised,Female,4.450000000000003,neutral,3,4.0000,2.0000,2.0000
Ses05F_impro08_F003-3,improvised,Female,2.730000000000004,neutral,3,3.5000,2.5000,2.5000
Ses05F_impro08_F004-3,improvised,Female,2.200000000000003,neutral,3,3.5000,2.0000,2.5000
Ses05F_impro08_F005-3,improvised,Female,3.539999999999999,neutral,3,3.0000,2.5000,2.0000
Ses05F_impro08_F007-3,improvised,Female,13.040000000000006,neutral,3,3.5000,2.0000,2.5000
Ses05F_impro08_F008-3,improvised,Female,7.199999999999989,neutral,3,3.0000,2.5000,2.5000
Ses05F_impro08_F009-3,improvised,Female,0.7800000000000011,neutral,3,3.0000,2.5000,2.5000
Ses05F_impro08_F010-3,improvised,Female,6.909999999999997,neutral,3,3.0000,2.5000,2.5000
Ses05F_impro08_F011-3,improvised,Female,1.1400000000000006,neutral,3,3.0000,2.5000,2.0000
Ses05F_impro08_F012-3,improvised,Female,1.259999999999991,neutral,3,3.0000,1.5000,2.0000
Ses05F_impro08_F014-3,improvised,Female,5.200000000000003,neutral,3,3.0000,2.0000,2.5000
Ses05F_impro08_F015-3,improvised,Female,2.180000000000007,neutral,3,3.0000,2.0000,2.5000
Ses05F_impro08_F016-3,improvised,Female,15.039999999999992,neutral,3,3.0000,2.5000,2.5000
Ses05F_impro08_F017-3,improvised,Female,9.930000000000007,neutral,3,3.0000,2.5000,2.5000
Ses05F_impro08_F018-3,improvised,Female,6.0800000000000125,neutral,3,3.0000,2.0000,2.5000
Ses05F_impro08_F019-3,improvised,Female,6.2900000000000205,neutral,3,3.0000,2.0000,2.5000
Ses05F_impro08_F020-3,improvised,Female,5.030000000000001,neutral,3,3.0000,2.0000,2.5000
Ses05F_impro08_F021-3,improvised,Female,2.0600000000000023,neutral,3,3.0000,2.5000,2.5000
Ses05F_impro08_F022-3,improvised,Female,5.740000000000009,neutral,3,3.0000,2.5000,2.5000
Ses05F_impro08_F023-3,improvised,Female,19.069999999999993,neutral,3,3.0000,2.0000,2.5000
Ses05F_impro08_F024-3,improvised,Female,5.650000000000006,neutral,3,3.0000,3.0000,2.5000
Ses05F_impro08_F025-3,improvised,Female,1.0300000000000011,neutral,3,3.0000,2.5000,2.5000
Ses05F_impro08_F026-3,improvised,Female,1.3499999999999943,neutral,3,3.5000,2.0000,2.5000
Ses05F_impro08_F027-3,improvised,Female,3.1699999999999875,neutral,3,3.0000,2.5000,2.5000
Ses05F_impro08_F028-3,improvised,Female,1.8000000000000114,neutral,3,3.0000,2.5000,2.0000
Ses05F_impro08_F029-3,improvised,Female,1.210000000000008,neutral,3,3.5000,2.0000,2.0000
Ses05F_impro08_F030-3,improvised,Female,2.1999999999999886,neutral,3,3.0000,2.0000,2.5000
Ses05F_impro08_F032-3,improvised,Female,1.5,neutral,3,4.0000,2.5000,2.5000
Ses05F_impro08_F033-3,improvised,Female,1.3800000000000239,neutral,3,4.0000,2.0000,2.0000
Ses05F_impro08_M004-0,improvised,Male,8.77,angry,0,2.0000,4.0000,3.5000
Ses05F_impro08_M005-0,improvised,Male,9.420000000000002,angry,0,2.0000,4.5000,3.5000
Ses05F_impro08_M007-0,improvised,Male,3.219999999999999,angry,0,2.5000,3.5000,2.5000
Ses05F_impro08_M013-3,improvised,Male,1.9299999999999926,neutral,3,2.5000,2.5000,2.5000
Ses05F_impro08_M016-3,improvised,Male,1.7299999999999898,neutral,3,3.5000,3.0000,2.5000
Ses05F_impro08_M018-3,improvised,Male,1.25,neutral,3,3.0000,2.5000,2.0000
Ses05F_impro08_M019-3,improvised,Male,1.25,neutral,3,2.5000,2.5000,2.0000
Ses05F_impro08_M020-3,improvised,Male,2.930000000000007,neutral,3,3.0000,2.0000,1.5000
Ses05F_impro08_M022-3,improvised,Male,1.0900000000000034,neutral,3,3.0000,3.0000,1.5000
Ses05F_impro08_M025-1,improvised,Male,3.4099999999999966,happy,1,4.0000,3.5000,2.5000
Ses05F_impro08_M026-1,improvised,Male,1.677500000000009,happy,1,3.5000,3.0000,2.0000
Ses05F_impro08_M027-3,improvised,Male,1.1000000000000227,neutral,3,3.0000,2.5000,2.0000
Ses05F_impro08_M028-1,improvised,Male,5.549999999999983,happy,1,4.0000,3.0000,2.5000
Ses05F_impro08_M030-1,improvised,Male,4.819999999999993,happy,1,3.5000,3.0000,2.5000
Ses05F_impro08_M031-1,improvised,Male,2.359999999999985,happy,1,4.0000,2.0000,2.0000
Ses05F_script01_1_F000-2,scripted,Female,5.4658999999999995,sad,2,2.5000,2.5000,2.5000
Ses05F_script01_1_F004-2,scripted,Female,1.7700000000000031,sad,2,2.5000,2.5000,3.0000
Ses05F_script01_1_F005-2,scripted,Female,1.8300000000000054,sad,2,3.0000,2.5000,2.5000
Ses05F_script01_1_F006-2,scripted,Female,2.3599999999999994,sad,2,2.5000,2.0000,2.5000
Ses05F_script01_1_F007-2,scripted,Female,5.130000000000003,sad,2,2.5000,2.5000,3.0000
Ses05F_script01_1_F008-2,scripted,Female,2.250000000000007,sad,2,2.5000,2.0000,2.5000
Ses05F_script01_1_F017-3,scripted,Female,3.0900000000000034,neutral,3,3.0000,2.5000,3.0000
Ses05F_script01_1_F024-3,scripted,Female,3.3400000000000034,neutral,3,2.5000,2.5000,3.5000
Ses05F_script01_1_F025-3,scripted,Female,2.990000000000009,neutral,3,2.5000,4.0000,3.0000
Ses05F_script01_1_F026-3,scripted,Female,6.359999999999985,neutral,3,2.5000,3.0000,3.0000
Ses05F_script01_1_F027-3,scripted,Female,3.0,neutral,3,2.0000,3.5000,4.0000
Ses05F_script01_1_F028-3,scripted,Female,2.830000000000041,neutral,3,2.5000,2.5000,3.0000
Ses05F_script01_1_F031-2,scripted,Female,9.919999999999959,sad,2,1.5000,2.5000,4.0000
Ses05F_script01_1_F033-0,scripted,Female,1.4599999999999795,angry,0,2.0000,3.0000,2.5000
Ses05F_script01_1_F034-0,scripted,Female,1.8100000000000023,angry,0,2.0000,3.0000,3.5000
Ses05F_script01_1_F038-0,scripted,Female,8.79000000000002,angry,0,1.5000,4.0000,4.5000
Ses05F_script01_1_M000-2,scripted,Male,2.1858000000000004,sad,2,2.5000,2.5000,3.0000
Ses05F_script01_1_M001-2,scripted,Male,2.41,sad,2,2.0000,2.5000,2.5000
Ses05F_script01_1_M002-2,scripted,Male,7.079999999999998,sad,2,2.0000,3.0000,3.0000
Ses05F_script01_1_M003-2,scripted,Male,6.25,sad,2,2.5000,3.0000,3.5000
Ses05F_script01_1_M004-2,scripted,Male,4.219999999999999,sad,2,2.5000,3.0000,3.0000
Ses05F_script01_1_M005-2,scripted,Male,3.219999999999999,sad,2,2.0000,3.0000,3.0000
Ses05F_script01_1_M006-2,scripted,Male,2.059999999999995,sad,2,2.0000,3.0000,2.5000
Ses05F_script01_1_M007-2,scripted,Male,6.430000000000007,sad,2,2.0000,3.5000,3.5000
Ses05F_script01_1_M008-2,scripted,Male,4.829999999999998,sad,2,1.5000,3.0000,4.0000
Ses05F_script01_1_M009-2,scripted,Male,7.8999999999999915,sad,2,2.0000,3.0000,4.0000
Ses05F_script01_1_M013-0,scripted,Male,6.800000000000011,angry,0,1.5000,4.0000,4.5000
Ses05F_script01_1_M016-2,scripted,Male,3.341000000000008,sad,2,3.0000,3.0000,3.5000
Ses05F_script01_1_M018-3,scripted,Male,2.4899999999999807,neutral,3,3.0000,3.0000,3.5000
Ses05F_script01_1_M025-0,scripted,Male,2.1100000000000136,angry,0,1.5000,4.5000,4.5000
Ses05F_script01_1_M035-0,scripted,Male,3.8999999999999773,angry,0,1.5000,4.0000,4.0000
Ses05F_script01_2_F001-3,scripted,Female,3.960000000000001,neutral,3,2.5000,2.5000,3.0000
Ses05F_script01_2_F006-0,scripted,Female,2.530000000000001,angry,0,2.0000,3.5000,3.5000
Ses05F_script01_2_F010-0,scripted,Female,3.190000000000012,angry,0,1.5000,4.0000,4.5000
Ses05F_script01_2_F011-0,scripted,Female,3.3100000000000023,angry,0,1.5000,3.5000,4.0000
Ses05F_script01_2_F012-0,scripted,Female,8.199999999999989,angry,0,1.5000,4.5000,5.0000
Ses05F_script01_2_F014-0,scripted,Female,5.640000000000001,angry,0,2.0000,3.5000,4.0000
Ses05F_script01_2_F016-2,scripted,Female,2.339999999999975,sad,2,2.5000,3.5000,3.5000
Ses05F_script01_2_F017-0,scripted,Female,1.6599999999999966,angry,0,1.5000,3.5000,3.5000
Ses05F_script01_2_M000-3,scripted,Male,2.13,neutral,3,3.0000,2.5000,2.5000
Ses05F_script01_2_M001-3,scripted,Male,5.0699999999999985,neutral,3,3.0000,3.5000,3.0000
Ses05F_script01_2_M002-3,scripted,Male,9.77,neutral,3,2.5000,3.0000,3.5000
Ses05F_script01_2_M016-0,scripted,Male,3.969999999999999,angry,0,1.5000,4.0000,4.5000
Ses05F_script01_2_M017-0,scripted,Male,4.859999999999985,angry,0,1.5000,4.0000,5.0000
Ses05F_script01_3_F000-1,scripted,Female,3.3221,happy,1,3.5000,2.0000,2.5000
Ses05F_script01_3_F001-1,scripted,Female,1.7725999999999988,happy,1,4.0000,2.5000,2.5000
Ses05F_script01_3_F002-1,scripted,Female,4.8172999999999995,happy,1,3.5000,2.5000,2.5000
Ses05F_script01_3_F003-1,scripted,Female,4.967500000000001,happy,1,4.0000,2.0000,3.0000
Ses05F_script01_3_F006-2,scripted,Female,3.3776999999999973,sad,2,3.0000,2.0000,2.5000
Ses05F_script01_3_F008-3,scripted,Female,4.326599999999999,neutral,3,3.5000,2.5000,3.0000
Ses05F_script01_3_F009-1,scripted,Female,3.9158999999999935,happy,1,4.5000,3.5000,3.5000
Ses05F_script01_3_F015-1,scripted,Female,7.461299999999994,happy,1,4.0000,4.0000,3.5000
Ses05F_script01_3_F016-1,scripted,Female,2.306299999999993,happy,1,3.5000,2.0000,3.0000
Ses05F_script01_3_F017-1,scripted,Female,7.8618999999999915,happy,1,2.5000,3.0000,3.0000
Ses05F_script01_3_F020-2,scripted,Female,2.5839,sad,2,2.5000,2.0000,3.0000
Ses05F_script01_3_F021-3,scripted,Female,1.6924999999999955,neutral,3,3.0000,2.5000,3.0000
Ses05F_script01_3_F022-2,scripted,Female,1.7927999999999997,sad,2,2.5000,2.5000,2.5000
Ses05F_script01_3_F023-2,scripted,Female,2.002999999999986,sad,2,2.0000,2.0000,2.5000
Ses05F_script01_3_F024-3,scripted,Female,2.467700000000036,neutral,3,3.0000,2.5000,2.5000
Ses05F_script01_3_F025-2,scripted,Female,17.276200000000017,sad,2,2.5000,3.5000,4.5000
Ses05F_script01_3_F026-1,scripted,Female,2.954499999999996,happy,1,4.5000,3.5000,3.0000
Ses05F_script01_3_M000-1,scripted,Male,4.0862,happy,1,4.0000,3.5000,3.0000
Ses05F_script01_3_M004-3,scripted,Male,1.5608000000000004,neutral,3,3.0000,2.5000,3.0000
Ses05F_script01_3_M005-1,scripted,Male,10.015100000000004,happy,1,3.5000,4.0000,2.5000
Ses05F_script01_3_M006-3,scripted,Male,2.379000000000005,neutral,3,3.0000,3.0000,2.5000
Ses05F_script01_3_M008-1,scripted,Male,8.769999999999996,happy,1,5.0000,4.0000,4.5000
Ses05F_script01_3_M009-1,scripted,Male,15.545999999999992,happy,1,4.5000,4.5000,4.5000
Ses05F_script01_3_M010-1,scripted,Male,12.365399999999994,happy,1,2.0000,4.5000,4.5000
Ses05F_script01_3_M016-1,scripted,Male,9.123800000000017,happy,1,5.0000,4.5000,4.5000
Ses05F_script01_3_M017-1,scripted,Male,5.228000000000009,happy,1,4.5000,4.5000,4.0000
Ses05F_script01_3_M021-2,scripted,Male,6.710099999999983,sad,2,2.0000,2.5000,3.5000
Ses05F_script01_3_M023-2,scripted,Male,3.6932000000000187,sad,2,2.0000,3.0000,2.0000
Ses05F_script01_3_M024-2,scripted,Male,3.945999999999998,sad,2,3.0000,3.5000,3.0000
Ses05F_script01_3_M025-2,scripted,Male,2.4137000000000057,sad,2,2.5000,2.5000,3.5000
Ses05F_script01_3_M026-2,scripted,Male,2.083200000000005,sad,2,2.0000,2.5000,3.0000
Ses05F_script01_3_M027-2,scripted,Male,7.115299999999991,sad,2,2.5000,3.0000,3.5000
Ses05F_script01_3_M028-2,scripted,Male,12.278599999999983,sad,2,3.0000,4.0000,4.0000
Ses05F_script01_3_M029-2,scripted,Male,14.900699999999972,sad,2,3.5000,4.0000,4.0000
Ses05F_script01_3_M030-2,scripted,Male,5.177900000000022,sad,2,2.5000,4.0000,4.5000
Ses05F_script01_3_M031-2,scripted,Male,9.644600000000025,sad,2,2.5000,3.5000,4.0000
Ses05F_script01_3_M032-2,scripted,Male,10.886500000000012,sad,2,3.0000,3.5000,4.5000
Ses05F_script01_3_M033-2,scripted,Male,14.161400000000015,sad,2,3.0000,4.5000,4.5000
Ses05F_script01_3_M034-2,scripted,Male,10.209400000000016,sad,2,2.5000,3.5000,4.0000
Ses05F_script01_3_M035-2,scripted,Male,11.7192,sad,2,2.0000,3.5000,4.0000
Ses05F_script01_3_M036-2,scripted,Male,12.999400000000037,sad,2,1.5000,3.5000,4.5000
Ses05F_script01_3_M037-2,scripted,Male,15.855700000000013,sad,2,1.5000,4.5000,4.5000
Ses05F_script01_3_M039-1,scripted,Male,2.822300000000041,happy,1,3.0000,4.0000,3.5000
Ses05F_script01_3_M040-1,scripted,Male,5.0277000000000385,happy,1,4.0000,4.5000,4.5000
Ses05F_script02_1_F000-3,scripted,Female,1.8450999999999986,neutral,3,2.0000,1.5000,2.0000
Ses05F_script02_1_F001-3,scripted,Female,1.9200000000000017,neutral,3,2.0000,2.0000,2.0000
Ses05F_script02_1_F005-3,scripted,Female,1.1500000000000057,neutral,3,2.0000,1.0000,2.5000
Ses05F_script02_1_F007-3,scripted,Female,2.509999999999991,neutral,3,2.0000,2.5000,2.5000
Ses05F_script02_1_F011-3,scripted,Female,2.2874999999999943,neutral,3,2.0000,1.5000,2.0000
Ses05F_script02_1_F012-3,scripted,Female,2.0629000000000133,neutral,3,2.0000,1.5000,2.0000
Ses05F_script02_1_F015-3,scripted,Female,1.9222000000000037,neutral,3,2.0000,2.0000,2.0000
Ses05F_script02_1_F016-3,scripted,Female,1.4099999999999966,neutral,3,2.5000,2.0000,2.0000
Ses05F_script02_1_M000-1,scripted,Male,9.347000000000001,happy,1,4.0000,4.0000,2.5000
Ses05F_script02_1_M001-1,scripted,Male,6.409799999999997,happy,1,4.0000,3.0000,2.5000
Ses05F_script02_1_M002-1,scripted,Male,14.239000000000004,happy,1,4.0000,3.0000,2.0000
Ses05F_script02_1_M003-1,scripted,Male,7.0172000000000025,happy,1,3.0000,3.5000,3.0000
Ses05F_script02_1_M009-1,scripted,Male,8.846000000000004,happy,1,4.0000,3.5000,2.0000
Ses05F_script02_1_M010-1,scripted,Male,11.4375,happy,1,3.5000,3.5000,2.0000
Ses05F_script02_1_M011-1,scripted,Male,8.645899999999997,happy,1,4.0000,3.5000,2.5000
Ses05F_script02_1_M012-1,scripted,Male,1.9299999999999926,happy,1,4.0000,3.0000,2.0000
Ses05F_script02_1_M014-1,scripted,Male,1.4142999999999972,happy,1,4.0000,2.5000,2.0000
Ses05F_script02_1_M018-1,scripted,Male,7.245299999999986,happy,1,3.5000,3.5000,2.5000
Ses05F_script02_1_M019-1,scripted,Male,9.490800000000007,happy,1,3.5000,3.5000,2.5000
Ses05F_script02_1_M020-1,scripted,Male,12.387,happy,1,4.5000,3.5000,2.5000
Ses05F_script02_1_M021-1,scripted,Male,4.9091999999999985,happy,1,4.5000,3.5000,2.5000
Ses05F_script02_1_M023-1,scripted,Male,9.219999999999999,happy,1,3.5000,4.0000,2.5000
Ses05F_script02_1_M024-1,scripted,Male,8.1507,happy,1,3.5000,3.5000,2.5000
Ses05F_script02_1_M029-1,scripted,Male,7.116600000000005,happy,1,4.0000,3.5000,2.5000
Ses05F_script02_1_M030-1,scripted,Male,7.941999999999979,happy,1,4.5000,3.5000,2.5000
Ses05F_script02_1_M031-1,scripted,Male,15.665599999999984,happy,1,3.5000,3.5000,2.5000
Ses05F_script02_1_M032-1,scripted,Male,10.7226,happy,1,4.0000,4.0000,2.5000
Ses05F_script02_1_M033-1,scripted,Male,29.046500000000037,happy,1,4.5000,4.0000,3.0000
Ses05F_script02_1_M034-1,scripted,Male,4.32000000000005,happy,1,4.0000,3.5000,1.5000
Ses05F_script02_2_F005-0,scripted,Female,5.647300000000001,angry,0,1.5000,4.5000,3.5000
Ses05F_script02_2_F013-2,scripted,Female,11.74430000000001,sad,2,2.5000,2.0000,3.5000
Ses05F_script02_2_F014-2,scripted,Female,24.12620000000001,sad,2,2.5000,2.0000,3.5000
Ses05F_script02_2_F015-1,scripted,Female,10.525900000000007,happy,1,3.0000,2.0000,3.5000
Ses05F_script02_2_F016-2,scripted,Female,5.981499999999983,sad,2,4.0000,2.5000,3.5000
Ses05F_script02_2_F017-2,scripted,Female,5.966000000000008,sad,2,2.0000,2.5000,3.5000
Ses05F_script02_2_F018-2,scripted,Female,1.8378999999999905,sad,2,2.0000,2.5000,2.5000
Ses05F_script02_2_F019-2,scripted,Female,1.7709999999999866,sad,2,2.0000,3.0000,2.5000
Ses05F_script02_2_F025-2,scripted,Female,5.024900000000002,sad,2,1.5000,4.0000,4.0000
Ses05F_script02_2_F026-2,scripted,Female,5.255800000000022,sad,2,2.0000,3.5000,4.0000
Ses05F_script02_2_F027-2,scripted,Female,4.377399999999966,sad,2,2.0000,2.5000,3.0000
Ses05F_script02_2_F028-2,scripted,Female,19.314300000000003,sad,2,1.5000,3.0000,3.0000
Ses05F_script02_2_F029-2,scripted,Female,2.0049999999999955,sad,2,2.5000,2.5000,2.0000
Ses05F_script02_2_F030-2,scripted,Female,7.552000000000021,sad,2,2.0000,2.0000,3.5000
Ses05F_script02_2_F032-2,scripted,Female,16.50740000000002,sad,2,2.0000,2.5000,3.5000
Ses05F_script02_2_F033-1,scripted,Female,6.850300000000004,happy,1,4.0000,2.0000,3.0000
Ses05F_script02_2_F034-1,scripted,Female,9.891099999999994,happy,1,4.0000,2.0000,3.0000
Ses05F_script02_2_F037-1,scripted,Female,5.887099999999975,happy,1,4.0000,2.5000,3.5000
Ses05F_script02_2_M000-1,scripted,Male,3.8099999999999996,happy,1,4.0000,3.0000,3.0000
