File,Gender,Original_Duration,Duration,Emotion,Emotion_Id,min_zcr,spikes_zcr,var_mel_spect,spikes_mel_spect,thpercentile25_chroma_stft,spikes_chroma_stft,mean_spec_bw,max_spec_bw,thpercentile25_rms,var_mfcc1,var_mfcc3,max_mfcc5,var_mfcc5,median_mfcc5,spikes_mfcc6,thpercentile75_mfcc7,max_mfcc7,var_mfcc8,sum_mfcc10,max_mfcc10,thpercentile75_mfcc11,max_mfcc11,sum_mfcc12,kurtosis_mfcc12,mean_mfcc13,mean_mfcc15,spikes_mfcc16,kurtosis_mfcc17,mean_mfcc17,kurtosis_mfcc18,spikes_mfcc19,mean_mfcc19,mean_mfcc20
s38_sa_4,m,2.16,2.16,sadness,3,0.0517578125,7,0.19373902678489685,237,0.0023551299003884197,151,1400.0020963773911,2172.4663979206384,0.000582430837675929,5316.5380859375,2909.27685546875,28.822324752807617,449.4934997558594,3.8960604667663574,15,-48.391268768310546,10.040138244628906,328.33612060546875,126.01802062988281,17.665224075317383,-37.64535919189453,19.949687957763672,262.04638671875,-0.695071582442476,-11.071588516235352,-10.55588436126709,17,-1.2588259421960664,-9.85610294342041,-0.11571857638073046,15,-11.82753849029541,-4.572768688201904
s38_sa_5,m,2.28,2.28,sadness,3,0.06103515625,10,0.0214241836220026,328,0.005800253630150109,136,1463.8801750713596,2335.0685423615655,0.00030603294260799884,9276.359375,2732.281982421875,17.712234497070312,216.0375213623047,-10.904657363891602,17,-29.62024185180664,17.30884552001953,228.5364532470703,241.27145385742188,25.077381134033203,-16.056149673461913,17.482772827148438,231.2880859375,0.07015220995243698,-8.055269241333008,-12.26877498626709,16,0.2393806536760148,-6.503071308135986,0.9108191646426342,14,-12.960127830505371,-1.0177643299102783
s39_an_1,m,3.64,3.64,anger,0,0.0234375,38,8.935787200927734,921,0.0007665267362608574,469,1541.680172447803,2380.2664281943908,0.0005389835189271253,12353.837890625,1266.8858642578125,36.15718078613281,593.090087890625,-13.56451416015625,58,-57.920364475250246,31.154380798339844,590.8121948242188,49.862548828125,38.26286315917969,-48.83150671005249,8.38655948638916,358.4951171875,-0.8117784296482125,-2.5667049884796143,-19.487056732177734,52,-0.7345168508366955,-14.338089942932129,-0.5855468344120598,46,-10.907693862915039,-1.8566431999206543
s39_an_2,m,2.96,2.96,anger,0,0.0283203125,23,9.142539024353027,728,0.00041897357179550456,325,1521.6677832419757,2328.816912252421,0.0018025278009008616,8570.2685546875,2218.57861328125,29.79312515258789,638.1151123046875,-5.497398853302002,36,-60.171278705596926,30.388286590576172,489.7711486816406,-105.65629577636719,30.92486572265625,-67.04834621429444,14.904468536376953,358.71197509765625,-0.8320127725513613,-9.165424346923828,-13.952838897705078,41,0.6382816360453871,-8.867510795593262,-0.636437744387782,42,-11.777700424194336,-0.8311718106269836
s39_an_3,m,2.36,2.36,anger,0,0.06298828125,24,4.066259860992432,651,0.00363467684481293,243,1413.9067911576835,2450.616752285247,0.0011961020063608885,8138.6611328125,1086.04931640625,26.863788604736328,360.47320556640625,-23.7474308013916,29,-48.03229570388794,26.019729614257812,198.20367431640625,502.7447814941406,32.8472785949707,-62.06002235412598,13.300493240356445,330.63275146484375,1.2495349301703378,-15.690937995910645,-13.972472190856934,21,1.1364513801714553,-4.649603843688965,0.17756034589794956,28,-15.276678085327148,-11.381624221801758
s39_an_4,m,2.44,2.44,anger,0,0.04345703125,26,3.015183210372925,672,0.0019636022779741325,253,1585.4389030457037,2344.2368000164197,0.0019306135131046177,5448.62744140625,1902.0589599609375,35.32502365112305,536.2901000976562,-16.379253387451172,27,-53.7816967010498,35.90602111816406,583.4166870117188,-131.19342041015625,25.67723274230957,-53.707675552368165,10.236351013183594,316.696533203125,-0.5754896863684835,-12.421133995056152,-19.47627830505371,33,-0.5261315748894471,-11.983529090881348,0.3928096716229872,31,-7.298211574554443,-8.424989700317383
s39_an_5,m,3.2,3.2,anger,0,0.02099609375,29,9.152644157409668,628,0.0011569384828908368,325,1552.8486469615718,2506.6756680461135,0.0018865985504817218,6220.0771484375,1439.7772216796875,49.687705993652344,626.1798095703125,-6.342963695526123,33,-50.295190048217776,32.50072479248047,536.8900146484375,-473.36181640625,19.58290672302246,-52.47965789794922,9.662063598632812,154.66006469726562,0.058147764266622826,-13.777848243713379,-11.849275588989258,34,0.05078754065090507,-7.512795925140381,-0.10212151347299514,40,-14.288554191589355,-9.047255516052246
s39_ha_1,m,2.32,2.32,happiness,1,0.06201171875,24,6.773414134979248,774,0.0013685232738498599,308,1494.8596116424062,2350.5978909485134,0.0007102346559986472,13156.7001953125,2179.20654296875,17.43982696533203,479.8948669433594,-12.858490943908691,35,-52.73121536254883,18.744205474853516,524.2573852539062,540.6832885742188,34.91326141357422,-50.95530548095703,11.073031425476074,273.6104736328125,0.4094260748154106,-6.709318161010742,-16.976844787597656,31,0.3139919033659204,-12.833192825317383,1.191824395190351,29,-8.670175552368164,-0.39339688420295715
s39_ha_2,m,3.2,3.2,happiness,1,0.04541015625,19,7.251467704772949,778,0.0015107660859939643,309,1460.7079127545433,2391.8210161851493,0.001845528022677172,7977.1767578125,1362.430419921875,37.20918273925781,709.8677978515625,-5.9359612464904785,33,-55.365670948028566,24.065898895263672,357.6408996582031,272.35626220703125,33.325950622558594,-30.11772541999817,8.270536422729492,143.14877319335938,-0.8155111787030265,-9.962651252746582,-22.430063247680664,34,0.3299402162897862,-21.430511474609375,-0.21387838413939297,32,-12.486562728881836,-3.8580968379974365
s39_ha_3,m,2.92,2.92,happiness,1,0.04736328125,16,6.746537685394287,474,0.0018013794149737805,247,1713.6719349435327,2382.069426881396,0.0016731989267282188,10204.9638671875,1094.2747802734375,32.41379165649414,348.7457580566406,-9.264168739318848,32,-54.58443412780762,26.765960693359375,513.1013793945312,382.4298095703125,34.40397644042969,-44.10998851776123,3.676663398742676,62.37247848510742,-0.6153916929271763,-12.035507202148438,-17.45995330810547,29,-0.38849207119136775,-10.586063385009766,0.21906063446970458,33,-14.517576217651367,-7.697210788726807
s39_ha_4,m,1.8,1.8,happiness,1,0.0234375,10,23.193159103393555,202,0.005907244211994111,117,1658.3398936621143,2400.4748168918845,0.0029859803745057433,9881.884765625,1391.890869140625,10.227965354919434,191.37234497070312,-9.813499450683594,11,-41.751573934555054,12.443422317504883,571.6697998046875,247.1194305419922,30.78876495361328,-31.433527660369872,3.11531138420105,-191.9854736328125,-0.9924739898848673,-13.259722709655762,-7.831577777862549,14,0.6509460315127824,-11.931276321411133,-0.3661049872308819,16,-18.437641143798828,-11.905083656311035
s39_ha_5,m,1.68,1.68,happiness,1,0.0380859375,13,6.481126308441162,383,0.005340023287571966,163,1697.2133168684927,2427.5269814814196,0.001439032141934149,13247.0673828125,1710.6781005859375,24.59219741821289,415.07061767578125,-10.978157043457031,17,-53.90466602325439,7.95162296295166,359.8547668457031,102.40126037597656,29.81365203857422,-55.29941116333008,-3.495211601257324,-154.4072723388672,-0.5547176700689764,-5.0496439933776855,-20.82831382751465,15,-0.8932553635238576,-14.412232398986816,0.10676977225934614,15,-10.143717765808105,-6.242621421813965
s39_sa_1,m,2.4,2.4,sadness,3,0.0146484375,22,0.005424349568784237,442,0.0015351617091801017,310,1705.2137066110406,2333.0565962009814,0.00020699726417660713,12524.4619140625,710.8114624023438,26.055744171142578,180.77725219726562,2.540928363800049,30,-42.34884735107422,19.0695858001709,400.2609558105469,885.1405029296875,43.568603515625,-24.708700103759767,18.491518020629883,162.29603576660156,0.6485807148196137,-1.779935359954834,-8.180930137634277,32,-0.9516598186777827,-7.983035087585449,-0.34094679430316344,33,-11.354329109191895,-1.715672492980957
s39_sa_2,m,4.12,4.12,sadness,3,0.01611328125,34,0.005862873047590256,514,0.0048792183632031085,389,1766.718600265285,2323.8125682504474,0.000176009374554269,9605.228515625,601.9321899414062,46.68770980834961,340.2435302734375,2.213135004043579,49,-48.232489528656004,22.03417205810547,344.4441833496094,666.0145874023438,28.68764877319336,-29.515143475532533,10.218729972839355,350.2026062011719,-0.26457722268394424,-5.219776153564453,-6.704811096191406,38,-0.8012906452396864,-8.060544967651367,-0.7338385254218829,44,-11.290169715881348,-2.5151519775390625
s39_sa_3,m,4.24,4.24,sadness,3,0.029296875,29,0.0015579505125060678,674,0.005170608245534823,377,1758.6422086519608,2341.9671274080906,0.000203293745580595,7114.0029296875,1002.0393676757812,38.81074142456055,240.70457458496094,2.677738904953003,40,-42.84798782348633,19.244552612304688,181.45928955078125,1028.2119140625,45.930389404296875,-33.43574546813965,13.398521423339844,37.81882858276367,-0.056949978280346425,-1.3556309938430786,-10.424859046936035,43,0.14568605572807325,-7.701667308807373,0.13250079835503792,46,-12.337081909179688,-4.012634754180908
s39_sa_4,m,1.56,1.56,sadness,3,0.02001953125,16,0.028417512774467468,266,0.005425572198582813,162,1723.2092076438753,2603.764268424557,0.00034269356750883163,10380.248046875,1285.7095947265625,24.412395477294922,368.979248046875,-0.34663528203964233,20,-55.12600193023682,22.199474334716797,542.59765625,471.7558288574219,31.730323791503906,-24.27715368270874,18.768909454345703,-44.207401275634766,-0.5965643540485739,-2.315920352935791,-6.394923686981201,18,0.6292507484179817,-7.906298637390137,-0.8101659076925425,21,-13.439835548400879,-0.8647623658180237
s39_sa_5,m,2.48,2.48,sadness,3,0.01611328125,20,0.005483703687787056,281,0.0063402632949873805,200,1810.2590730489555,2357.0030724815338,0.00012196598521768464,10379.6435546875,703.9440307617188,19.407379150390625,165.5614776611328,0.5863416194915771,25,-44.09623856544495,27.612024307250977,120.77880859375,901.684814453125,45.1405143737793,-21.725302176475523,11.607406616210938,8.110904693603516,-0.7421624298503589,5.451074600219727,-8.781085968017578,22,-0.3296106744855911,-7.38823938369751,0.899192238608157,28,-10.049036979675293,-0.9438120722770691
s3_an_1,m,4.64,4.64,anger,0,0.05419921875,28,82.41488647460938,1357,0.009064692102838307,516,1448.9467140659185,2403.462201017418,0.002397941038943827,10569.4521484375,2082.139404296875,31.190643310546875,954.2386474609375,-23.495880126953125,49,-98.01360614776611,20.103755950927734,275.8628845214844,664.53173828125,38.54764175415039,-47.47165380477905,7.468348026275635,321.2309875488281,0.13319302707266312,-16.932891845703125,-12.26732063293457,54,-0.21640086818806514,-1.9436501264572144,-0.21437049242867,53,-14.167214393615723,-3.700329303741455
s3_an_2,m,3.52,3.52,anger,0,0.04833984375,18,120.2210464477539,792,0.0035573779669357463,357,1421.83192595559,2197.8475950987267,0.0009670622408157214,13545.2138671875,1239.3741455078125,36.944435119628906,451.522216796875,-11.674959182739258,44,-73.62672637939453,26.410612106323242,359.7044677734375,-428.76556396484375,26.162887573242188,-43.35722408294678,3.930739402770996,374.7096862792969,0.19202164504064934,-21.72480583190918,-7.617079734802246,34,-0.3882015564183967,-5.346972942352295,-0.6224075522301797,31,-13.333019256591797,-7.748331546783447
s3_an_3,m,3.32,3.32,anger,0,0.04052734375,25,44.528831481933594,893,0.004246973211411387,263,1355.8546533388803,2526.048247308853,0.0034265003912150862,8278.4990234375,931.1050415039062,16.373397827148438,234.5907745361328,-22.429706573486328,33,-72.07621795654296,9.104731559753418,133.4049530029297,195.5276641845703,31.451053619384766,-48.0904345703125,3.8833436965942383,319.14361572265625,-0.6233034745459864,-25.27547264099121,-11.730076789855957,33,0.6762055226177615,-5.602164268493652,0.6930179523948676,26,-17.147974014282227,-2.059788465499878
s3_an_4,m,3.8,3.8,anger,0,0.04443359375,28,90.4501953125,829,0.005227468543453142,300,1500.8514852521962,2318.0772781056367,0.0029279810748994353,6001.92919921875,1553.7095947265625,11.321434020996094,240.52842712402344,-18.15863800048828,37,-85.1441146850586,6.843934059143066,287.52630615234375,-203.13055419921875,20.852087020874023,-34.61364128112793,3.495253324508667,79.91244506835938,-0.4310052134097493,-20.84510040283203,-15.193361282348633,41,-0.4156297468656267,-7.67948055267334,0.15812411021161532,33,-17.232040405273438,-9.707435607910156
s3_an_5,m,3.84,3.84,anger,0,0.0224609375,41,82.63789367675781,1044,0.006470256894826889,483,1520.7885580104746,2391.6086337255124,0.0003975631257344503,21921.18359375,1149.2744140625,31.06147003173828,418.823486328125,-7.2386627197265625,50,-61.49590538024902,10.5914306640625,209.8847198486328,-46.18074035644531,41.17768096923828,-60.639998016357424,8.19424057006836,594.14404296875,2.498541043762768,-17.548288345336914,-8.011985778808594,45,-0.28153400441873977,-10.513218879699707,-0.2849599656883295,50,-13.165053367614746,-8.663307189941406
s_3_ha_1,m,3.12,3.12,happiness,1,0.0439453125,19,60.781044006347656,718,0.008356865728273988,273,1347.8276173428208,2200.009726541969,0.0042445838730782275,6548.326171875,1522.8919677734375,37.9283447265625,407.6793212890625,-18.342615127563477,31,-94.77524963378906,1.056592583656311,182.86268615722656,164.28567504882812,26.49274444580078,-35.20984329223633,7.262077331542969,-362.8701171875,1.2648830762295544,-16.066509246826172,-16.476951599121094,30,-0.657689436695081,-8.360674858093262,-0.07185168201288628,25,-16.174922943115234,-4.287735462188721
s_3_ha_2,m,2.72,2.72,happiness,1,0.06787109375,23,39.0911750793457,818,0.008359775110147894,274,1586.8834355644385,2461.8797579771917,0.003709917904343456,5034.3828125,1473.4654541015625,56.68191909790039,676.8545532226562,-19.882251739501953,33,-83.20657562255859,15.44471263885498,425.45672607421875,-105.10038757324219,39.41026306152344,-39.279917087554935,-1.2152094841003418,-64.93492889404297,-0.4698906441114947,-19.572818756103516,-12.690403938293457,31,0.23477914014200474,-12.103671073913574,0.41781794865527555,28,-13.920393943786621,1.4204908609390259
s_3_ha_3,m,4.32,4.32,happiness,1,0.0283203125,38,73.1159896850586,1058,0.0003896805293334183,540,1725.4469595071414,2429.610657414291,0.0004201729246415198,19716.9375,1574.329345703125,48.63048553466797,401.9659118652344,-8.626466751098633,58,-85.47743293762207,1.011009693145752,227.32460021972656,-76.12655639648438,37.46329116821289,-49.51693691253662,8.077064514160156,-43.82072830200195,-0.8823707339350317,-13.242396354675293,-12.120789527893066,60,-0.5018096114722561,-12.815680503845215,0.6568101073983472,40,-0.49601662158966064,12.846602439880371
s_3_ha_4,m,1.88,1.88,happiness,1,0.05908203125,11,98.89253997802734,459,0.0007438468401960563,184,1744.0156320185413,2412.2069284598256,0.00337636296171695,5735.39990234375,1733.892333984375,4.752072334289551,146.1941375732422,-19.921916961669922,20,-75.52638397216796,-23.744245529174805,298.8872985839844,239.88763427734375,37.434913635253906,-38.263441467285155,0.20348262786865234,13.291513442993164,-0.5370839139198242,-19.213619232177734,-17.189531326293945,19,-0.8747351318639902,-14.822956085205078,-0.28053059311629713,14,6.3804402351379395,20.150243759155273
s_3_ha_5,m,1.76,1.76,happiness,1,0.056640625,17,228.9442901611328,425,0.0010681715919054113,201,1499.2274900566647,2323.916498014784,0.007845132015645503,8937.9365234375,1193.006103515625,33.53364181518555,446.4960632324219,-4.9320292472839355,25,-90.50302845001221,-9.891901969909668,190.0475616455078,-50.61921691894531,29.58464813232422,-49.73462028503418,13.16401481628418,-212.9906768798828,0.4968499603212546,-12.27191162109375,-16.275169372558594,22,-0.6141252639968111,-0.9168817400932312,-0.525081709286134,19,-0.9560744762420654,4.960419654846191
s_3_sa_1,m,3.44,3.44,sadness,3,0.0302734375,13,9.531567573547363,655,0.003452034721849486,250,1347.784479190413,2221.9163343785244,0.0019582858571084217,4630.09326171875,1426.0350341796875,29.40335464477539,1073.7713623046875,-11.56498908996582,28,-84.9902187347412,10.207269668579102,338.6450500488281,109.08221435546875,28.833805084228516,-59.09731327056885,-0.2236189842224121,99.28970336914062,0.7538983443115006,-12.630793571472168,-8.980385780334473,28,-1.1397116366900135,-4.131457328796387,-0.6101826587253809,30,-7.94509744644165,-4.226746082305908
s_3_sa_2,m,4.84,4.84,sadness,3,0.0400390625,24,4.6475138664245605,995,0.0013194951947662049,427,1489.3519521316332,2520.527555583238,0.0019741553795756773,7126.6025390625,1836.91064453125,30.53924560546875,525.3663940429688,-1.7434775829315186,53,-79.66433029174804,2.0473384857177734,390.5556640625,-183.57998657226562,30.71752166748047,-42.01923600196838,-3.0078728199005127,-93.73270416259766,-1.020414378209023,-13.191117286682129,-7.743025302886963,40,0.5575340377415197,-7.892895221710205,0.7872109085378471,49,-9.300435066223145,-4.814990997314453
s_3_sa_3,m,6.24,6.24,sadness,3,0.0478515625,28,10.902959823608398,1001,0.000894884409790393,529,1529.2274233387573,2350.2621055092927,0.002333373217843473,4423.99267578125,1069.645751953125,33.84575271606445,684.3209228515625,-11.715734481811523,63,-83.28970573425293,11.2047700881958,266.23260498046875,66.20411682128906,38.66747283935547,-47.25680767059326,8.093463897705078,557.4204711914062,-0.32302892535372996,-11.957145690917969,-11.810235023498535,63,-0.4320086178269733,-2.456986427307129,0.11952499454288423,67,-11.36841869354248,-6.160148620605469
s_3_sa_4,m,2.76,2.76,sadness,3,0.0419921875,9,40.241615295410156,369,0.0013936083152657375,238,1537.730475935747,2427.2828630684176,0.0008492591528920457,14608.4482421875,908.0938110351562,21.081432342529297,758.222900390625,0.14699962735176086,28,-83.45036560058594,8.609702110290527,200.2571563720703,107.7750015258789,28.267967224121094,-39.801497039794924,8.02086067199707,142.7149658203125,0.016180597918953765,-12.217456817626953,-9.853015899658203,24,0.6028434074737983,-4.426575183868408,-0.5105065821481789,28,-10.59755802154541,-7.960204124450684
s_3_sa_5,m,2.48,2.48,sadness,3,0.06005859375,7,55.4102783203125,409,0.0033481451333500444,176,1475.9741049444256,2279.0658525380127,0.0029469240648904815,8478.50390625,722.3054809570312,11.303309440612793,199.7489776611328,-12.962276458740234,20,-74.47705841064453,-9.011140823364258,175.83978271484375,173.85426330566406,20.499603271484375,-39.990443840026856,3.439229965209961,-80.5255355834961,-0.44020641386715065,-15.239018440246582,-12.316995620727539,19,-0.618182949480492,-7.360975742340088,-0.359057069068498,19,-8.156118392944336,-1.8490275144577026
s40_an_1,m,4.44,4.44,anger,0,0.01611328125,36,4.2388811111450195,1221,0.004828800831455737,545,1619.3975978558126,2765.3084729676602,9.931112082995242e-05,23453.01171875,2053.4609375,31.894752502441406,518.369873046875,-7.267202377319336,67,-55.29877878189087,20.522403717041016,304.7642517089844,-466.0229187011719,36.021209716796875,-36.10677363395691,20.92431640625,-759.7167358398438,-0.09322123100268609,-14.237357139587402,-12.550396919250488,55,-0.6006630040568419,-5.071136951446533,1.4981509787443912,52,-8.201117515563965,-4.807976245880127
s40_an_2,m,2.96,2.96,anger,0,0.0400390625,23,5.403893947601318,827,0.0027530908276094126,341,1682.725570930683,2497.0551772863428,0.0019767392356880007,4856.1044921875,1417.72021484375,41.58415603637695,830.7029418945312,-18.4805965423584,36,-55.46504863739014,11.607276916503906,377.263671875,-562.163818359375,12.528404235839844,-33.6912718963623,28.741132736206055,-220.06692504882812,-1.0211668824770255,-10.988387107849121,-16.16610336303711,40,-0.8131077929032542,-12.347478866577148,-0.5250984047083866,33,-13.41698932647705,-4.650362014770508
s40_an_3,m,4.0,4.0,anger,0,0.03466796875,19,4.3699564933776855,674,0.0019206207181559876,275,1647.52146488933,2411.16389131,0.0014640391804277898,8466.9990234375,1437.3934326171875,31.597667694091797,702.8053588867188,-2.679717779159546,34,-48.37836608886719,31.740314483642578,352.0072326660156,-354.74560546875,31.636028289794922,-28.16665451049805,6.144347190856934,-110.6213607788086,-0.4558512872360265,-9.301081657409668,-16.734176635742188,32,0.11125874911801814,-13.411006927490234,1.3134584569098617,29,-7.9918212890625,-8.158354759216309
s40_an_4,m,4.52,4.52,anger,0,0.03759765625,36,4.852923393249512,958,0.0009387360206164886,468,1695.618823791778,2586.5902817363512,0.00032922506907198115,12846.6748046875,1087.289794921875,27.414350509643555,463.22723388671875,-15.68223762512207,57,-56.95635275840759,33.63591766357422,247.84873962402344,-1109.0504150390625,25.076004028320312,-34.07937355041504,24.081411361694336,-370.88494873046875,0.19017815305277264,-9.814024925231934,-16.89112663269043,61,-0.4474442678971471,-11.51625919342041,-0.7038239820864325,56,-7.032156944274902,-9.938777923583984
s40_an_5,m,3.6,3.6,anger,0,0.01806640625,38,6.664733409881592,790,0.0009661329473601654,433,1728.5985908174678,2588.1993055135213,0.0019063244602875785,12038.19140625,972.4712524414062,44.81803894042969,675.696533203125,-3.201949119567871,47,-41.13921474456787,23.25438690185547,157.80084228515625,-1385.66748046875,17.829269409179688,-37.628451347351074,14.285794258117676,-437.30718994140625,0.28260122334538007,-12.283219337463379,-11.204133033752441,47,-0.4350835381931155,-10.790716171264648,0.14437176828430687,54,-11.785548210144043,-7.359562397003174
s40_ha_1,m,2.4,2.4,happiness,1,0.0283203125,17,6.367936134338379,573,0.002472508578794077,236,1488.8340116840188,2733.6964165799736,0.0010973246273351834,6797.56884765625,2803.678466796875,34.779022216796875,545.1889038085938,-21.792613983154297,24,-53.19040824890137,6.269456386566162,157.5414581298828,-58.43313217163086,36.105804443359375,-28.258934383392333,12.262904167175293,-262.74407958984375,0.3400112888199738,-13.970274925231934,-15.675800323486328,25,-0.4180350227991907,-12.815240859985352,-0.4391643381758432,28,-5.378771781921387,-11.129701614379883
s40_ha_2,m,3.68,3.68,happiness,1,0.0419921875,30,5.336093425750732,916,0.0018576418500742874,401,1675.701149242639,2637.7741150985,0.0001108949638728518,19288.064453125,3165.761474609375,31.302715301513672,591.1690673828125,0.8245668411254883,48,-59.00282027244568,7.723784446716309,184.9089813232422,-541.3464965820312,15.485587120056152,-34.23595330238342,18.33700180053711,-355.7643127441406,-0.47247379456200767,-9.487109184265137,-13.628445625305176,50,0.4011770935142738,-7.9140777587890625,-0.6878914112483958,44,-7.579835414886475,-6.8705735206604
s40_ha_3,m,2.92,2.92,happiness,1,0.013671875,15,5.037827014923096,733,0.0025088110350770876,280,1455.5406051605228,2774.107540885829,0.0022088833549059926,6036.71630859375,3104.803955078125,50.22575378417969,1675.7772216796875,-5.762261390686035,35,-43.540051498413085,37.5252799987793,335.42120361328125,-353.06854248046875,17.666778564453125,-34.71271484375,11.3319091796875,290.6807556152344,0.6688345700396452,-14.675322532653809,-14.135141372680664,38,1.4719422368195856,-5.36579704284668,0.1564113792434778,29,-7.421043395996094,-6.317541122436523
s40_ha_4,m,1.76,1.76,happiness,1,0.0234375,13,6.570366859436035,506,0.003212087979190983,166,1466.312384734178,2348.569505010332,0.0016943619339144789,12029.693359375,3584.925048828125,21.49167823791504,588.2089233398438,-3.4522039890289307,18,-49.64653540611267,12.373994827270508,456.83612060546875,3.9832687377929688,22.25551986694336,-23.61672797203064,10.72856616973877,66.67731475830078,-0.262479188116155,-12.29570198059082,-13.090871810913086,21,0.5658064677949648,-9.644659042358398,-0.4723029504699441,19,-7.475194454193115,-8.107749938964844
s40_ha_5,m,1.92,1.92,happiness,1,0.0185546875,18,4.706563472747803,588,0.0014939740850240923,210,1551.465209438986,2705.211419214032,0.0017875878064660356,12094.271484375,2865.821533203125,38.23552703857422,870.9675903320312,13.35702896118164,24,-38.19115167617798,11.953779220581055,240.12001037597656,84.73450469970703,38.15681838989258,-31.594723625183107,12.909486770629883,-56.747657775878906,-0.37679660469397724,-10.002920150756836,-10.086227416992188,26,1.1365051008578533,-12.868464469909668,-0.4563640783972178,18,-4.559307098388672,-5.691635608673096
s40_sa_1,m,2.56,2.56,sadness,3,0.0107421875,13,0.6659448146820068,494,0.002019474694970995,236,1511.5042625066842,2274.681962925353,0.0017794613828300498,9497.9462890625,1473.0670166015625,38.201751708984375,446.53778076171875,2.455482006072998,29,-44.13008918762207,28.037073135375977,220.7466583251953,-527.6961059570312,14.192245483398438,-22.58591945171356,27.672367095947266,-658.1534423828125,-1.2458905271479193,-3.5959696769714355,-11.937864303588867,26,-0.0033644437991733334,-10.902336120605469,0.05636412002504887,26,-12.515047073364258,-7.203911781311035
s40_sa_2,m,6.32,6.32,sadness,3,0.01220703125,48,0.05136584863066673,812,0.002837130702100694,703,1872.7030012674606,2585.2820568697434,0.00010283031970175216,21560.25,957.1630249023438,46.16407775878906,209.71434020996094,14.763309478759766,93,-38.56995105743408,27.961374282836914,220.35609436035156,132.57510375976562,24.109201431274414,-20.865238904953003,24.427955627441406,-577.1962890625,0.5126473200894823,-3.6077544689178467,-4.955729961395264,81,0.042396783145151495,-5.343767166137695,0.6806082183331981,76,-7.922704219818115,-2.7548813819885254
s40_sa_3,m,5.12,5.12,sadness,3,0.0146484375,46,0.12222154438495636,1016,0.001802191036986187,665,1697.140118426719,2478.79351469319,0.00012340759212747798,17392.646484375,1574.7926025390625,41.11054229736328,239.52215576171875,5.782732963562012,72,-42.39264631271362,12.075053215026855,145.4376220703125,-279.8963928222656,30.95496940612793,-25.005041122436523,21.96796417236328,-825.6385498046875,-0.8781328945000277,-1.7184432744979858,-7.529749870300293,63,0.10201813893717704,-7.018100738525391,0.022486210866869527,69,-12.741181373596191,-4.768601417541504
s40_sa_4,m,2.68,2.68,sadness,3,0.013671875,9,0.11006170511245728,370,0.0045904297369997946,168,1512.0485838228733,2412.30157449121,0.0007209515626891516,8459.2265625,1411.2218017578125,29.995174407958984,250.786865234375,7.147357940673828,17,-53.294802045822145,23.24673843383789,209.3891143798828,220.7527313232422,18.440608978271484,-39.574656295776364,25.018760681152344,-289.52447509765625,-0.6498603903647133,-6.6408281326293945,-5.619096755981445,19,-0.9432387764412038,-5.345054626464844,-0.2259753746250044,18,-13.245272636413574,-3.9817955493927
s40_sa_5,m,2.52,2.52,sadness,3,0.0341796875,15,0.02120695635676384,471,0.006828007388394326,193,1662.1420998926587,2485.608696884805,0.0003526714106556028,7838.5732421875,1199.226318359375,27.868759155273438,303.5525817871094,-4.3769211769104,18,-29.733790397644043,23.254714965820312,164.59866333007812,192.2283935546875,24.128957748413086,-19.57868022918701,23.39714813232422,-305.86993408203125,-0.7548106981572733,-4.4716796875,-7.994227886199951,19,0.3686720618824286,-9.637847900390625,-1.0774423403500004,20,-15.519936561584473,1.8487833738327026
s41_an_1,m,4.72,4.72,anger,0,0.0244140625,29,0.9458669424057007,836,0.0032111492776311936,426,1640.8440878179401,2433.9997971452294,0.00029849553495296275,10874.21875,1540.7498779296875,32.60123062133789,738.03125,-7.44207763671875,60,-41.222768001556396,34.857696533203125,431.35028076171875,-9.558341979980469,26.95187759399414,-27.556772546768187,12.546035766601562,-434.7823181152344,-0.905247518272418,-11.133733749389648,-9.856950759887695,47,0.7289347651402798,-5.74235725402832,-0.33009529472612087,50,-8.413785934448242,-5.788992881774902
s41_an_2,m,4.16,4.16,anger,0,0.04541015625,27,0.3464336693286896,965,0.006776289843255654,356,1630.7142486017888,2457.1571735553653,0.0005246427687234245,11897.3125,1569.2847900390625,37.4431266784668,336.8986511230469,-4.13454532623291,46,-81.21190696716309,19.55800437927246,279.337158203125,-1007.349853515625,16.57532501220703,-21.934097681045532,36.9396858215332,-13.251541137695312,-0.5280573321337849,-13.802321434020996,-10.409119606018066,31,1.3231245221568768,-11.913132667541504,0.0982043842499869,39,-15.183937072753906,-5.587932109832764
s41_an_3,m,3.72,3.72,anger,0,0.02880859375,18,0.19009636342525482,623,0.009677580527495592,229,1521.0321849710526,2649.5131371985726,0.0013213352850289083,8424.3935546875,1300.62158203125,17.236373901367188,574.51904296875,-10.502618789672852,26,-52.49597747802734,33.03925704956055,244.87062072753906,214.00942993164062,32.75806427001953,-16.877120871543884,12.89565372467041,-204.29888916015625,-0.8748474146581411,-12.847512245178223,-6.556880950927734,28,0.13869830328601074,-4.565313339233398,-0.47068728360583956,32,-11.81456184387207,-3.5276269912719727
